"It's very cool, very great, but the second you want to do anything other than simple objects, you could easily need to start building your own serializers (which isn't _that_ hard).",-1
I haven't evaluated dom4j by myself but just wanted to know - Do java has other (Good) open source xml parsing library?,0
"It's certainly not easier to write you've got to do all the path extraction yourself and all the method handling and all the content type negotiation (in _both_ directions) and all the cookie handling and the object deserialization/serialization thunks and well, lots of low-level stuff that would all need testing and debugging or easier to maintain either, since the JAX-RS interface lets you operate at the level of resources (the natural characterization of RESTful webapps) instead of requests; with much experience, maintenance is easiest when the gap between conceptual model and implementation is smallest.",-1
Thank you.,-1
You'll often find people a hesitance or even reluctance from people to help with outdated software.,-1
You can use the standard Java SE APIs: CODESNIPPET_JAVA1 .,0
"This can then be read and added to a CODETERM2 (we don't need CODETERM3 if we are not accessing it in multiple threads, and CODETERM4 is faster).",0
However with Java 5 (or 6?,0
Please let me know about the changes required in that Java code thanks.,0
Note that the _Part03_ class extends the base _ServerResource_ class provided by Restlet: CODESNIPPET_JAVA3 .,0
It also has the fastest JSON to JavaBean mode too.,1
Gson can also be used to serialize arbitrarily complex objects.,0
"Unfortunately, when I generate the code using a CODETERM4 file, the above code looks like this: CODESNIPPET_JAVA3 .",-1
Or specialized clients for e.g.,-1
"Quick to do at first (and a good learning experience), but slow to maintain for production.",-1
But I would recommend you just use a library like Commons IO for this.,1
Similar?,0
"... ANSWER:** If you're using Hibernate, they've got one built-in: org.hibernate.pretty.Formatter CODESNIPPET_JAVA2 .",0
(Not that I'd claim it's perfect some surprising things are still very awkward but it definitely makes things a lot easier.,1
Definitely an up vote!.,1
"Each WAR is effectively independent -- their own sessions, there own context paths, etc.",0
"Code with SLF4J, and choose backend at runtime.",0
JavaFX is bundled with Java 7 since u06.,1
You could convert it to an array and then print that out with CODETERM1 : CODESNIPPET_JAVA1 .,0
"It's not difficult, but you have to URL_http://java.sun.com/javase/6/docs/tech notes/guides/security/crypto/HowToImplAProvider.html [read-through-the- documentation-on-how-to-do-that] .",1
[enter image description here]( URL_http://i.stack.imgur.com/HRrVE.gif ) here is a picture URL_http://netbeans.org/ [netbeans'] built in URL_http://netbeans.org/features/java/swing.html [Gui-Builder] :** !,0
@Joachim The libraries work with text output (that is what _rayman_ needs if I understand it correct).,0
Sometimes speed is of the utmost importance and is a hard requirement.,0
Well you can program it for yourself.. it's not complicated.. CODESNIPPET_JAVA1 .,0
"I assume it has improved in the past year - they seem to add features in gobs and heaps, quite often.",0
If the article you have posted is better doesn't mean that my article is wrong.,-1
"These APIs are easier to use, but require additional jars on your class path.",1
"This will take care of Spring, and any other framework that uses JCL.",1
"This is a good choice if the volumes of data being shipped are small, however I have had bad experiences with XML- based protocols when writing inter-process communications that ship large amounts of data (e.g.",0
AppScale is open source and lets you run your GAE app on EC2 or your own cluster.,1
"Note this method is particularly convenient if, instead of an you have a ",0
You've not posted any specific reasons for not using Java's native implementations.,0
"@Hello71: It is ok in Java, since the instanceof operator is spelled differently.",0
I found this piece of code more understadable and working: CODESNIPPET_JAVA1 .,1
"Note that URL_http://wiki.fasterxml.com/JacksonHome [Jackson] fixes these issues, and is URL_https://github.com/eishay/jvm-serializers/wiki [faster] than GSON.",0
"I had more luck with which is also based on Eclipse, simply adding a few plugins to it as many other commercial products do.",0
"If this pathname a directory, then the directory must be empty in order to be deleted.",0
"Having recently worked on a project which required some more IO interaction than I'm used to, I felt like I wanted to look past the regular libraries (Commons IO, in particular) and tackle some more in depth IO issues.",0
I still maintain that hooking up your debugger to a production application is a bad idea.,0
I second this.,1
"That doesn't help if you want to monkey with request headers, something that's particularly useful when dealing with sites that will only respond a certain way to popular browsers.",-1
This should work:String read null; StringBuffer sb new StringBuffer();while((read br.readLine()) != null) { sb.append(read);}.,1
I also want to use the opportunity to do a starter project using a NoSQL database.,1
"At the very least, they could have included a parameter to enable strict parsing.",0
The requests consist of the incoming rather small request (proper SOAP) and the returning result packet that is essentially one long SOAP string (and the contents of the string are XML).,0
I know that Wicket and Hibernate uses Simple Logging Facade for Java ( URL_http://www.slf4j.org/ [SL4J] ) and that Spring is using the URL_http://commons.apache.org/logging/ [logging-component-from-Apache-Commons] .,0
My biggest complaint with the offerings out there is the size of them - we target a download-constrained applet market.,0
"The only solution that may avoid this issue is the one from @mlk, if you can manage working directly with the proposed CODETERM7 implementation (what may be the case).",0
I have no idea why this happens but will be great if someone can explain why?,0
"In order for the JCE to allow your provider, you will have to apply to Sun for a certificate, basically faxing them a signed statement that you are aware of the US export restrictions on crypto libraries.",0
"No no no... Dropwizard supports OAuth2 on the back end - so you would implement your own OAuth2 service, and then have the browser perform the auth handshake with it; completely independent from Google, et al.",0
No way.,-1
But every message you send after that should include the unique IV that was used to encrypt that message (and that message.,-1
"I took it from recent discussion on comp.lang.java.gui (I was the autor of this post so I could do it rightfully), URL_http://groups.google.com/group/com p.lang.java.gui/browse_thread/thread/3722f92594039d24/1f0b605efebb1b39#1f0b605 efebb1b39 [here] is the link to whole discussion.",0
" Thanks to a suggestion from URL_http://stackoverflow.com/users/101272/patrick [Patrick] , made the function more robust when handling an empty input stream.",-1
Why not use it?,1
My api will just be used by my app's mobile and web interface.,1
"If you run this code and launch your server, you can open a Web browser and hit the .",0
newlines are gone after this.,0
"HTTP is complex, but Apache's HttpComponents library ridiculously over- engineered and contains a lot of complexity not essential to protocol operation.",0
"Preferably, a project in active development.",1
does it need to be platform independent?,1
"Thanks Jay, this looks promising, I'll check it out.",1
The problem I have (which I found out after my initial post) is that the 1.4.x Sun JVM can only bind to the default(?,-1
Can you define good?,0
Much appreciated.,1
I feel that it is potentially too much added complexity for the value it provides.,-1
If you're running inside your ide you can just set a breakpoint and use the evaluate expression functionality of your ide on each element successively.,0
Another choice could be to use URL_http://github.com/whymirror/hpricot [hpricot] through jRuby.,0
We do have 1.4 in our codebase - do we use it?,0
I could start a new question but figured it would be helpful for others if it were here as I am not looking for any deviation.,-1
"+1 for guava, -1 for not specifying the encoding of the input stream.",0
There's no need for ALL CAPS.,1
URL_http://www.querydsl.com/ [Querydsl] and URL_http://www.jooq.org [jOOQ] are two popular choices.,1
Read/convert an InputStream to a String.,0
Resulting term should look like this: node=//xs:element[@name='bar-date'].,0
Cassandra != easy if you ask me!,-1
"Getters and setters are used in reflection, that's why they are autogenerated.",0
 URL_http://en.wikipedia.org/wiki/Java_Swing [Swing] Based on AWT as previously stated.,0
 URL_http://northconcepts.com/data-pipeline/examples/read-a-json-stream/ [ URL_http://northconcepts.com/data-pipeline/examples/read-a-json-stream/ ] Good hunting.,0
How about: CODESNIPPET_JAVA1 .,0
"Also, did you have Servlet deployment knowledge before reading the tutorial?",0
3.,0
Now send the CODETERM6 and the CODETERM7 to the recipient.,0
"(Unless your remote systems are underpowered, but then why are you using Java on them?",0
 twice to stdout.,0
"While deserializing, Gson can automatically convert JSON arrays to collections or arrays.",0
"Eclipse RCP uses Eclipse's own SWT, which means you need the native SWT libraries.",0
fuzzy string search in Java.,0
My immediate thought for best performance on Windows would be to use URL_http://msdn.microsoft.com/en-us/library/aa365198%28VS.85%29.aspx [IO- completions-ports] .,0
But I would definitely recommend using JAX-RS.,1
Try this code: CODESNIPPET_JAVA1 .,0
"Moreover, there is a huge amount of similarity between these logging frameworks resulting in duplication of effort, and confusion as to what logging environment you are actually in.",0
"Though the output is ok, these classes are hardly the performance peak of the week...",0
"So, in a CBC implementation, order is important.",0
"Personally, I don't think there is any real world use for CODETERM1 .",-1
"If you are just reading straight through a file, this will most likely not get you much of anything.",0
Swing is a more-or-less pure-Java GUI.,0
"@Alfred, it's easier once you get the hang of it.",0
Netbeans' visual editor is not heavily based on Swing Application Framework at all unless you opt-in to use the framework in the beginning.,0
Desktop applications usually have to be obfuscated.,0
Each time I read about itI get lost in the nth mention of channel :(.,-1
It's easier and faster to just read arbitrary buffers.,-1
fileContents.append(scanner.nextLine()).append(lineSeparator);.,0
[UniREST]( URL_http://unirest.io /#java) is also pretty good nowadays.,1
"I ended up writing a few simple wrappers around CODETERM1 , seems it's come a long way since the last time I seriously considered it.",0
It's a layer above that can be supported by Apache HttpComponents or Java's Net API for example.,0
The NetBeans IDE also comes with built-in support for GUI localization and accessibility.,0
Gson is great.,0
AWT is outdated.,1
"The download speed is maxed out though, so this is not an issue.",0
"When implemented correctly, applets like any client-side security scheme will increase the security posture of an application.",0
Java Code to turn on debugger: CODESNIPPET_JAVA2 .,0
You application will thus have jcl104-over-slf4j.jar (to bridge jakarta commons logging to slf4j) slf4j.jar (for hibernate and others to use slf4j) slf4j-logj12.jar (for slf4j to use log4j as a backend) log4j.jar (for your application to use.,0
"No development required, all done using sshd, ssh and/or putty.",0
"@PavelRepin @Patrick in my case, an empty inputStream caused a NPE during Scanner construction.",0
I think CR/LF consistency is entirely unrelated issue.,0
Thanks heaps to Loki for the question.,-1
"Yes, I guess the reader should be closed at the end.",0
"I investigated into javax.crypto package and found that there are certain Cipher names, like PBEWithMD5AndDES or PBEWithSHA1AndDESede which provides encryption upto 56 bit and 80 bit ( URL_http://en.wikipedia.org/wiki/DESede [ URL_http://en.wikipedia.org/wiki/DESede ] ).",0
"@ItayMoav-Malimovka, Well, at least the syntax of SQL query in my case (if we take JOOQ as an example) is checked at the time you write code.",0
When I was sending data back and forth between js and c# I had zero problems whatsoever.,0
I think this will only work on JDK 1.5+: URL_http://java.sun.com/j2se/1.5.0/docs/guide/jpda/enhancements.htmlSee the dt_socket transport has been amended to take a local address when running in server mode in the above link.,1
"This shows how to iterate over the lines in a stream, not how to read the entire stream into a string.",0
"If you can, you will just have to use a FTP client (FileZilla for example, which have a progress bar).",0
You also might be interested in: URL_http://static.springsource.org/spring- security/site/ [ URL_http://static.springsource.org/spring-security/site/ ] As a side note: In addition to security there are probably a bunch of other technologies that you will need in a typical web project.,0
"Thanks BalusC, I used Gson and the concept is quite simple to grasp.",1
Active MQ vs JBoss Messaging.,0
Specifically you have to add the parameters inside the constructor of the URL.,0
"If you don't like RMI, Spring offers a few other remoting options - Hessian, Burlap, and HttpInvoker (Spring's custom remoting solution - Java serialization over HTTP).",1
vtd-xml will be the one to beat for performance/memory usage and ease of use.,1
the link in website with java implementation is dead.,-1
URL_https://developers.google.com/java-dev-tools/download [window-builder-pro] is good option and it is free also.,1
It is free and open source.,1
The string is available by simply saying CODETERM1 .,0
Since the deadline is looming I thought I'd better ask if it is even possible?,0
Jackson is also easy to use.,0
you can concat all string in to one String.that is simple.....,0
however CODESNIPPET_JAVA1 .,0
"Luckily I am already using this jar, so i could use this straight away.",1
"Please tell me a real time situation to compare CODETERM1 , CODETERM2 , and CODETERM3 ?",0
How do you think I've established that SAX2EventRecorder is the culprit?,0
Awesome question.,-1
I'm curious.,0
See more focussed question here: URL_http://stackoverflow.com/questions/7782720/when-to-move-from - container-managed-security-to-alternatives-like-apache-shiro.,0
"It will need a buffer to read the HTTP header reasonably, and probably handling chunked encoding.",0
I would strongly consider using FTP.,1
I know I'm late to the party here...but I'm currently frustrated with the Java APIs lack of examples.,-1
is there a chance to broke multi-bytes character in this solution?,0
It's awesome when your managers say Wow James!,1
"It ends up being not fitting well into this Q&A format, and it's code that you probably don't need to write yourself.",0
"However, going from JPA to NoSQL is not hard, no matter what your engine is.",1
"For example, you can add an annotation to secure individual methods (for example: you can't run this method unless you are an admin), individual pages (for example: you can't load this page unless you are an admin), and URL patterns (you must be admin to access anything containing /admin/* in the url).",0
I have not used Eclipse's Visual Editor.,0
Read/convert an InputStream to a String.,0
"People are just using it because it has been around for years, and so others have used, and recommend it to new users... basic s/w development inertia.",0
"As you can see, I also added suitable code for the CODETERM1 case.",0
"It's also part of JBossAS 5, and RedHat are doing a good job of supporting it.",1
One of our infrastructure folks noted that binding to loopback limits access to those with rights on the machine in question -- perhaps a bit broad for some applications.,1
"This is for server-side use, I'm mostly interested in performance for many concurrent gets and large file transfers.",0
"or you can use: URL_http://www.eclipse.org/ [Eclipse] with the URL_http://www.eclipse.org/windowbuilder/ [Windowbuilder] URL_http://marketplace.eclipse.org/content/windowbuilder-pro-gui-designer [plugin] (it can be downloaded URL_http://marketplace.eclipse.org/content/windowbuilder-pro-gui-designer [here] and URL_http://www.eclipse.org/windowbuilder/download.php [here] ) Personally, I prefer eclipse with URL_http://marketplace.eclipse.org/content /windowbuilder-pro-gui-designer [Windowbuilder] , but that's just me.",1
"In the Netbeans IDE help file, if you search for 'swing' you will find a page titled 'about the swing application framework'.",0
"If your class sticks to the JavaBeans specification for its getters and setters, this method is straightforward to use and you don't need a schema.",1
There is nothing wrong with swing.,1
Important Update: The app is developed in Java so ideally the Data Abstraction Layer or any alternatives must be Java friendly.,0
AWT occupies more memory space2 .,-1
JAXB 2.0 also has support for JSON serialization using Jettison.,0
The answers to this question only work if you want to read the stream's contents _fully_ (until it is closed).,-1
"When all threads are done, the file writer is completed and any open streams are closed.",0
"I don't really care about encoding, could I just use Charset.defaultCharset() instead of having an argument accepting it?",0
It is possible to enhance the original log4j classes.,0
"@Malax Since you have access to the code, couldn't you change JSONObject#getNames to return whatever you'd like in that case?",-1
@Adam: It really depends on what kind of Stream you're working with.,0
+1.,1
It is highly unlikely that using a 1MiB buffer will be any faster than somewhere between 8 and 16 KiB.,-1
I have done multiple projects in Swing on NetBeans and I know absolutely nothing about the SAF.,0
"How to convert it to, and use it in, Android?",0
But I get loads of various issues and this is the exception I'm currently stuck on: CODESNIPPET_JAVA3 .,-1
 awt require javax.awt package.,0
"For instance, System.console().readLine() (new in Java 6) is pretty easy.",1
Is this GUI threadsafe (Using Swing)?,0
Kickoff example: CODESNIPPET_JAVA1 .,0
Avoid NIO unless you have a good reason to use it.,-1
Only thing is that I don't understand why a character is added before the actual XML.,-1
make sure to close the streams at end if you use Stream Readers CODESNIPPET_JAVA1 .,0
"The recipient generates a CODETERM8 in exactly the same way, using the same salt and password.",0
"I now know the answer to this question: No, the SQL parser for Derby isn't a separate project.",0
See the commet by ChristofferHammarstrm in the answer by HarryLime.,0
"Swing is still the preferred way to build heavy-weight, e.g.",0
"Note that in addition to the firstSteps and firstResource pages supposed to get you started quickly, there is a more detailled Tutorial that will walk you through the various concepts of REST and Restlet: URL_http://www.restlet.org/documentation/1.1/tutorial .",1
"Also, I'm not a crypto person.",0
@erickson I am just storing hashed/encrypted passwords in a database.,0
There might be some simple task like re- ordering a variable initialization and its use or re-naming a variable (this was especially a problem when using Matisse's database feature).,0
but still had difficulties.,-1
This function is corrupting my input stream.,-1
maybe you want to serialize it in an absolute way.,0
[And this one was fun.,1
"It sounds like you could use a solid understanding of the fundamentals of REST, and for that I _highly_ recommend URL_http://rads.stackoverflow.com/amzn/click/0596529260 [RESTful-Web-Services] by Leonard Richardson and Sam Ruby.",1
XML serialization in Java?,0
At least on Windows I have yet to see a single control (apart from JLabel maybe) that looks and feels like its native counterpart with the native LAF :-).,0
"So components like JButton,JTextArea, etc., are lightweight because they do not have an OS peer.",1
"What you don't say is, why is not a good practice to do it.",-1
URL_http://jsqlparser.sourceforge.net/ [JSqlParser] .,0
"Please comment, if there will be any issues with the code .",0
Converting JSON to Java.,0
Android has his own UI library :) so you need to write the code with the android UI standard you cannot use swing or awt in android UI :) For more details about android and java this is a important information you need to know The difference between Dalvik Virtual Machine and Java Virtual Machine and you'll get the all the points .,0
"These serializers are so slow, they would break the scale of our charts.",-1
SWT isn't based on swing?,-1
Shiro annotations seem to suffer some issues in spring.Information on how to solve it are very har and there are various posts in stackoverflow (1 or 2 posted by myself) which most of the time found no answers.,-1
e.g.,0
And how does eclipse format those classes w/ hard-wired formatting?,1
Implementing the new String(...) with encoding is the responsibility of the on that uses the API!.,0
 Possible Duplicate:** URL_http://stackoverflow.com/questions/870460/java-is-there-a-good-natural- language-processing-library [Java-:-Is-there-a-good-natural-language- processing-library] I need a simple Natural Language Processing library written in java which can be used to process a search query/question.,0
Gson fully populates all low level values by calling all set methods for all data found in the JSON.,0
My personal opinion: Go for Swing together with the NetBeans platform.,1
Taking into account file one should first get a CODETERM1 instance.,0
"Swing, SWT, AWT, SwingX, JGoodies, JavaFX, Apache Pivot?",1
"Some channels (SocketChannel) support non-blocking IO, but this isn't true of all channels.",0
You just have to try it to see how it works - no screenshot can show how good it works.,1
"Java logging is not my favorit, but this could be because i use log4j from the beginning.",0
Use Joda time or Java 8 Date time API.,0
The J2ME version is not thread safe.,-1
"First ,you have to know the encoding of string that you want to convert.Because the java.io.InputStream operates an underlying array of bytes,however,a string is composed by a array of character that needs an encoding, e,g.",0
Note that Twofish can be considered as an advanced version of Blowfish.,0
"@Thorbjrn Ravn Andersen news only all answers about Netbeans and Framework based on JSR296 are outdated because this Swing Framework was refused by Oracle, and later was depreciated in the Netbeans Platform.",0
Ranks: Approach Approach - 2.6% slower than Approach - 4.3% slower than Any of these approaches is an appropriate solution for grabbing a response and creating a String from it.,-1
I am not concerned with scaling the DB because we expect to limit the dataset size and trim old data occasionally.,0
We have a mix of 1.4.2 and 1.5 Sun JVMs running on Solaris 9 and Linux (Redhat Enterprise 4).,0
"I can manually change it, but I'd rather not have to remember to update it every time the jaxb files are regenerated.",0
Fluent facade API exposes only the most fundamental functions of HttpClient and is indended for simple use cases that do not require the full flexibility of HttpClient.,0
Related: URL_http://stackoverflow.com/questions/407343/where-are-swing - applications-used.,0
Is this the case ?,0
"Preferably with syntax like URL_http://framework.zend.com/manual/en/zend.db.select.html [Zend_Db_Select] , something that will allow to make a query like CODESNIPPET_JAVA1 .",1
"I realise Java may not be the ideal language to do something like this, but I'm convinced there's much more performance to be had than I get in my current implementation.",-1
They do have some advanced component's like a TreeTable.,0
Here is another nice code snippet in replace for Java Almanac: [HttpUrlConnection-Example]( URL_http://www.xyzws.com/Javafaq/how-to-use - httpurlconnection-post-data-to-web-server/139).,1
The comment in your code example isn't 100% correct.The actual formatting of the message is performed lazily by Logback so it will only happen if the event is really handled by an appender the appender requires the formatted message - which wouldn't happen in case of e.g.,0
Here is how to redirect everything to SLF4J: remove CODETERM1 from your classpath.,0
I know we can use the CODETERM1 method in Java get an individual character in a string by specifying its position.,0
The documentation isn't easy to read either because I'm only partially familiar with the some of the terms Spring Security used.,-1
You should also store the salt and the iterations (65536 in this example) so that you can recompute the hash when someone tries to authenticate.,0
URL_http://jersey.java.net/nonav/documentation/latest/json.html#json.pojo.appr oach.section [See-the-Jersey-documentation] .,0
The intention is to extract a list of IDs where any given object possessing a group property that contains other JSON objects.,0
web.xml) the parameters are nicely mapped to strongly typed variables (e.g.,1
Are they snippets of your (de)serialized xml or are they something completely different?,0
Unfortunately I do not know the library he want's.,-1
Thanks.,0
"Which, if using the jsondriver and setting the proper settings, will encode ugly types into the actual json, so that you don't loose anything.",1
I don't know why this was downvoted.,1
"I'm aware of Lucene, any other solution or Lucene is best?",0
CODESNIPPET_JAVA1 .,1
You can use the CODETERM2 annotation to flag other types (such as ServletContext or the HttpServletRequest specifically).,0
"If we had hardcoded dependencies on nLog, we would have been screwed.",1
characters (which seems like an encoding error related to request headers but not) if you don't open an output stream and flush it first.,-1
Now I saw there is a dedicated javax.crypto package inside the SDK.,0
"And no, that's not a side effect.",-1
Note that the example above uses a simplified way to issue calls via the _ClientResource_ class.,0
DarkSquid's method is vulnerable to password attacks and also doesn't work unless your plaintext's size is a multiple of AES's block size (128 bits) because he left out padding.,0
Swing is outdated (maybe less so but not much work has been done on Swing for the past 10 years).,0
"Well: there aren't so many good HTML parsers in java as you need, but here are some alternatives: URL_http://java-source.net/open-source/html-parsers [http ://java-source.net/open-source/html-parsers] Very few of them support Javascript.",-1
Few people develop in AWT anymore.,-1
"At the same time, there is a real cost to using libraries (as the dependency proliferation in many apache java libraries shows).",0
Bewaaaaare of Gson!,1
given a list of strings find me the one that is most similar to some candidate string).,0
I would also recommend to use [jcabi-log]( URL_http://www.jcabi.com/jcabi-log /) as a convenient static wrapper of slf4j.,1
 Another statement which i saw is that is MVC based and awt is not.,0
CODESNIPPET_JAVA1 .,0
See URL_http://stackoverflow.com/a/13144054/603516 for some links to related log4j locking issues.,0
It's awesome when your managers say Wow James!,1
"Of course, you could choose other character encodings besides UTF-8.",0
"JGoodies is another layer on top of Swing, like SwingX.",-1
Example: JSONObject#getNames(JSONObject) returns null instead of an empty List or array if no names are available.,-1
"The edit declared it twice, which would be a compile error.",1
"@Guillaume Cot I guess the message here is that you never should be fine with the default encoding, since you cannot be sure of what it is, depending on the platform the java code is run on.",0
"Technically, it's a thread-local Map<string,string>.",0
SLF4J actually is just an API that sits on top of other logging frameworks.,0
) that I can use to wrap my application which can be a bunch of JSP's or HTML's with JS?,0
The Java tutorials have a good example of this in their URL_http://java.sun.com/docs/books/tutorial/uiswing/concurrency/index.html [lesson-in-concurrency] .,1
JAXB: The newest implementation to read XML documents: Is part of Java 6 in v2.,0
Maybe you should try the URL_http://www.bouncycastle.org/ [BouncyCastle] crypto provider.,1
The SQL database you have most experience with.,1
Take a look at URL_http://www.jboss.org/jbosscache/ [JBossCache] .,0
It can greatly help in migrating log4j.properties to logback.xml.,0
"Let's start with AWT, Swing, SwingX - the Swing way.",-1
"If I were in your shoes, I'd go with this option just because I know that it would show great performance, there are mature tools for working with MySql, many people have experience with it and at any time you can easily use all its relational potential if you eventually decide to go back to RDBMS solutions.",0
"Damn, people around here are getting used to newbie questions and don't expect any better.",-1
You do want to use Cassandra for this.,1
What are the advantages and disadvantages of using a Java applet for authentication as part of a web application?,0
You should take a look at the Terracotta Reference Web Application - Examinator.,0
I just thought Java would still treat it like one single line.,0
And why?,0
You can also create documents with it.,1
I need to store some sensitive data by encrypting it with atleast 128 bit key.,0
plz advise.,0
"Some of you might argue that concatening getters is bad style and should be avoided anyway, but my Question is: Can I find the bug without changing the code?",-1
AWT might however look somewhat ugly on some operating systems.,1
+1 but if you send the encrypted data over the network as implied in the answer you have to make sure that integrity of the message is ensured.,0
@Sbastien Nussbaumer: I also bumped on this problem.,-1
The exact solution will depend on the DB used.,0
I have switched between several IDEs and the one that I believe has the best GUI builder in terms of use and performance would have to be Netbeans.,0
 .,0
"Does anyone know of a Java library that would assist in creating a GUI component to visualize the relationships between tables in an SQL database, similar to the Relationships pane in Access, or the Diagrams function in SQL Server Enterprise Manager.",0
Eclipse calls that function for any objects for which it does not have a hard-wired formatting.,0
"Furthermore, as far as I understand, JIDE is flexible with regards to letting open source projects use their components in exchange for a link to their website or a logo in the 'About' dialog.",0
"@Will - If this question is closed, what happens to the bounty?",0
"It's not an ideal place for neophytes (bouncycastle license won't work for me), but with 83k views to the thread a more polished example is really needed.",-1
(it's under BSD license).,0
I think this is the superior option.,0
"From my understanding, NIO is meant for one server, many clients, but what I'm thinking of is one client, many servers.",0
I've had great success with URL_http://neo4j.org [Neo4J] .,1
"For example, if you're getting the body of an HTTP request via it's just request.getReader() )**.",0
CODESNIPPET_JAVA2 .,0
"To increase download speeds, the file is chunked and each chunk is downloaded concurrently (using the HTTP CODETERM1 header) to use as much bandwidth as possible.",1
"URL_http://www.restlet.org/documentation/1.1/screencast/ [ URL_http://www.restlet.org/documentation/1.1/screencast/ ] Otherwise, there is a Restlet tutorial in the O'Reilly book that we wrote in their Chapter 12.",0
EDIT: URL_http://help.eclipse.org/help32/index.jsp?topic=/org.eclipse.jdt.doc.,0
"The idea behind JSON is that I should just be able to shuffle data around, I don't have to care about date formats, timezones and all that crap.",1
"And I am glad I did, because after a day working on it I managed to learn enough about the APIs not only to set up a basic authentication and authorization system in my Spring webapp without trouble, but also to implement the custom SSO behaviour I was looking for.",1
It's a mix of the two packages.,0
"Apache HTTP Component (HttpClient 4.0), URL_http://hc.apache.org/httpcomponents-client-4.0.1/index.html [ URL_http://hc.apache.org/httpcomponents-client-4.0.1/index.html ] Normally, I would just use HttpURLConnection but its cookie handling is too weak to simulate browser behavior.",1
It provides a set of viewers (model driven) similar to a lot of Swing models.,0
3.,0
I'm trying to create an CODETERM1 that takes in an CODETERM2 and outputs an CODETERM3 .,0
The entire setup is two additional jars on the classpath.,1
In our company project we use LOG4j and it is very easy to use like Stephen showed in his example.We also have written our own pattern classes for LOG4j so you can create your own output file schemas.,0
@cletus: - Enterprise environment - three dev teams on 3 continent and no one ready to take responsibility.,-1
"The URL_http://eclipse.org [Eclipse-IDE] and all Eclipse-based Rich Client Applications, like the URL_https://www.vuze.com/ [Vuze-BitTorrent- client] , are built using SWT.",1
Here's a short update: The solution which appears to be the most viable is EJB.,1
"As mentioned above, available() is not the way to go.",-1
I think the best editor that can exist is Visual editor for eclipse.The only drawback is the fact that we can't re-edit the visual part when we modified the source code.,0
Avoid accessing the disk.,-1
Actually Java supports 4 methods to parse XML out of the box: DOM Parser/Builder: The whole XML structure is loaded into memory and you can use the well known DOM methods to work with it.,1
Well you can program it for yourself.. it's not complicated.. CODESNIPPET_JAVA1 .,0
You do this bu selecting the code and use the contet menu to add a new watch.,0
From URL_http://weblogs.java.net/blog/pat/archive/2004/10/stupid_scanner.html [this-page] the one-line solution: CODESNIPPET_JAVA1 .,1
Any link to a research paper or similar would be nice.,-1
A library which helps for basic file manipulation is URL_http://commons.apache.org/io/ [Apache-Commons-IO] .,1
You read the document with a class that implements a interface to javax.xml.bind.Unmarshaller (you get a class for this from JAXBContext.newInstance).,0
When would using regular servlets instead of jersey be appropriate?,0
- NSFW).,-1
"Well if you know what you are doing, then it's not that hard at all.",1
"@TorbenKohlmeier, readers and buffers don't need to be closed.",0
"Methods that use the platform default encoding are almost never correct to use, like every other method that gives different results depending on which machine/operating system/platform or version thereof it is run on.",0
Could you clarify: does calling kgen.init(256) work?,0
the bar-date element should be defined with a xsd:date type.,0
an SocketAppender since the event is serialized using the unchanged message pattern + the arguments as Strings.I guess it just depends how you define effectively though.,0
I would like to use Hibernate 3.5.1-FINAL which supports JPA 2.0.,0
isn't it better to close stream/streamreader ?,0
and 1. i use straight and simple CODETERM6 2.,1
I didnt like it much so wrote a new one that we now use in my company.,1
2.,-1
:-/.,-1
Isn't this a little perverse?,1
No need for commons-codec or anything else.,-1
(Dang it!,-1
":) With Spring Security 3.x, it has tremendously improved upon.",1
"If you use any kind of special maps with keys or values also of special maps, you will find it's not contemplated by the implementation of google.",0
Feel free to edit to make it better.,0
It can parse JSON to Maps and Lists faster than any other lib can parse to a JSON DOM and that is without Index Overlay mode.,1
The learning curve is a bit steep for the NetBeans platform (although I guess that's true for Eclipse as well) but there are some good books around which I would highly recommend.,0
"@offtopic but I don't like these databases being called NoSQL, it seems that the emphasis is on not having sql though the reality is that these database lack relational schema and thats why people want it not because they don't want to use sql.",-1
I agree with both you (+1) and the OP.,1
"When you are using String, you are making a new String each time you are adding 2 of them.",0
"If not, I'd suggest using the ' URL_http://unixhelp.ed.ac.uk/CGI/man-cgi?split [split] ' command in ",1
@Igal I didn't measure it.,0
"It takes TCP a little whiel to find the optimal window size, so if you use parallel connections, this process goes 3x faster!.",0
"I am not connected in any way with RedHat/JBoss or SUN/GlassFish, my company (erudis.pl) is supporting and developing for both servers.",1
"Like others have mentioned, Netbeans' visual editor is pretty good, but its based pretty heavily on the URL_https://java.net/projects/appframework/ [Swing-Application-Framework] so you'd need to get an understanding of how it works to properly use it (although you don't need to dig in to just test things).",1
I now know that I'm not going to be using log4j as my default framework any more.,-1
Miglayout is so much simpler than Swings perceived 200 different layout managers and much more powerful.,0
 Java Logging Commons Logging Log4j SLF4j Logback .,0
"Can your example be used for safe storage of passwords, rather than using a sha1sum of the password and a salt?",-1
"If you're looking for a simple stable implementation of a NoSQL DB system, look no further than Apache (they have over 10 years of development experience).",0
"This is a very good article: URL_http://java.sun.com/developer/technicalArticles/Programming/PerfTuning/ [ URL_http://java.sun.com/developer/technicalArticles/Programming/PerfTuning/ ] In summary, for great performance, you should: 1.",1
